POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
69029001;20240523;1,4;1;36;9;11,2;1;430;9;20,5;1;1319;9;15,1;1;15,85;1;9,9;9;9,9;9;0;9;9,3;1;15,9;1;1017,9;1;1016,7;1;2,0;1;9,8;1;280;1;1434;9;6,6;1;280;1;1431;9;;;;;;;;;9,3;1;;;1422;9;46;1;1322;9;96;1;2228;9;0;9;594;9;12,9;9;;;77;1;308;9;1796;9;;;;;34;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;3,4;9;3,4;9;;;;;;;;;0;9;0;9
69029001;20240524;1,2;1;55;9;11,6;1;2132;9;21,1;1;1339;9;15,3;1;16,35;1;9,6;9;9,1;9;0;9;9,5;1;16,4;1;1018,6;1;1016,9;1;1,8;1;8,7;1;140;1;1809;9;5,0;1;180;1;1801;9;;;;;;;;;7,5;1;;;1810;9;46;1;1342;9;96;1;110;9;0;9;860;9;13,5;9;;;79;1;293;9;1786;9;;;;;32;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;;;0;9;0;9;;;3,4;9;3,5;9;;;;;;;;;0;9;0;9
69029001;20240525;0,0;1;0;9;9,3;1;402;9;23,5;1;1526;9;17,1;1;16,40;1;7,8;9;6,7;9;0;9;14,2;1;16,4;1;1017,3;1;1015,3;1;1,2;1;6,8;1;340;1;1322;9;2,6;1;360;1;1442;9;;;;;;;;;5,8;1;;;1322;9;34;1;1458;9;98;1;306;9;146;9;496;9;12,3;9;;;67;1;622;9;2632;9;;;;;69;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;;;1;9;;;4,2;9;4,3;9;;;;;;;;;0;9;0;9
69029001;20240526;0,2;1;32;9;12,9;1;39;9;25,4;1;1151;9;18,7;1;19,15;1;10,7;9;9,9;9;0;9;12,5;1;19,2;1;1017,7;1;1016,2;1;2,1;1;8,5;1;20;1;1641;9;5,3;1;330;1;1606;9;;;;;;;;;8,4;1;;;1641;9;35;1;1208;9;92;1;2154;9;34;9;500;9;14,7;9;;;70;1;277;9;1786;9;;;;;31;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;4,2;9;4,5;9;;;;;;;;;0;9;0;9
69029001;20240527;0,4;1;95;9;15,2;1;2332;9;20,7;1;1118;9;16,5;1;17,95;1;14,2;9;13,9;9;0;9;5,5;1;18,0;1;1019,9;1;1018,3;1;1,8;1;6,6;1;340;1;1037;9;4,4;1;240;1;1426;9;;;;;;;;;6,1;1;;;1037;9;54;1;1123;9;97;1;2139;9;0;9;955;9;15,4;9;;;83;1;91;9;1168;9;;;;;10;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;2,9;9;2,9;9;;;;;;;;;0;9;0;9
69029001;20240528;0,0;1;0;9;10,3;1;419;9;22,3;1;1531;9;17,1;1;16,30;1;8,6;9;8,0;9;0;9;12,0;1;16,3;1;1020,6;1;1018,5;1;2,8;1;8,7;1;320;1;1122;9;5,1;1;330;1;1034;9;;;;;;;;;8,1;1;;;935;9;37;1;1506;9;96;1;1;9;66;9;391;9;11,9;9;;;63;1;789;9;2854;9;;;;;87;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;4,7;9;4,7;9;;;;;;;;;0;9;0;9
69029001;20240529;1,8;1;242;9;12,1;1;223;9;22,1;1;1317;9;17,5;1;17,10;1;10,5;9;9,5;9;0;9;10,0;1;17,1;1;1016,0;1;1012,7;1;1,3;1;8,2;1;270;1;1935;9;5,0;1;280;1;1936;9;;;;;;;;;7,8;1;;;1935;9;49;1;1516;9;93;1;239;9;0;9;591;9;14,4;9;;;73;1;86;9;1450;9;;;;;9;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;3,1;9;3,3;9;;;;;;;;;0;9;0;9
69029001;20240530;7,0;1;132;9;14,8;1;422;9;21,1;1;1229;9;16,4;1;17,95;1;14,4;9;14,3;9;0;9;6,3;1;18,0;1;1011,1;1;1008,8;1;4,1;1;18,3;1;280;1;1816;9;12,0;1;300;1;1825;9;;;;;;;;;17,0;1;;;1818;9;46;1;1614;9;95;1;334;9;0;9;740;9;14,0;9;;;76;1;296;9;1888;9;;;;;32;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;4,4;9;4,3;9;;;;;;;;;0;9;0;9
69029001;20240531;2,6;1;97;9;11,1;1;425;9;19,6;1;1305;9;14,1;1;15,35;1;9,9;9;9,8;9;0;9;8,5;1;15,4;1;1014,7;1;1013,5;1;3,3;1;12,3;1;280;1;1220;9;8,4;1;290;1;1226;9;;;;;;;;;11,8;1;;;1220;9;52;1;1152;9;94;1;445;9;0;9;914;9;12,7;9;;;80;1;202;9;1678;9;;;;;22;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;3,5;9;3,3;9;;;;;;;;;0;9;0;9
69029001;20240601;0,0;1;0;9;12,3;1;303;9;20,4;1;1500;9;15,9;1;16,35;1;11,5;9;11,6;9;0;9;8,1;1;16,4;1;1017,2;1;1015,8;1;4,9;1;11,7;1;350;1;1244;9;7,6;1;330;1;1423;9;;;;;;;;;10,9;1;;;1244;9;54;1;1705;9;90;1;120;9;0;9;549;9;13,3;9;;;75;1;151;9;1714;9;;;;;16;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;4,0;9;4,0;9;;;;;;;;;0;9;0;9
69029001;20240602;3,6;1;241;9;12,9;1;146;9;16,8;1;1442;9;15,1;1;14,85;1;11,9;9;12,3;9;0;9;3,9;1;14,9;1;1019,4;1;1018,3;1;4,6;1;10,3;1;320;1;912;9;6,3;1;320;1;1414;9;;;;;;;;;9,4;1;;;835;9;78;1;915;9;94;1;1203;9;0;9;1422;9;14,9;9;;;87;1;0;9;650;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,5;9;1,5;9;;;;;;;;;0;9;0;9
69029001;20240603;0,0;1;0;9;14,5;1;506;9;19,0;1;1349;9;15,9;1;16,75;1;14,1;9;14,4;9;0;9;4,5;1;16,8;1;1018,6;1;1017,7;1;4,8;1;10,1;1;340;1;1324;9;6,8;1;350;1;1317;9;;;;;;;;;9,4;1;;;1529;9;70;1;1310;9;90;1;13;9;0;9;642;9;14,4;9;;;80;1;12;9;928;9;;;;;1;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,9;9;2,9;9;;;;;;;;;0;9;0;9
69029001;20240604;0,0;1;;;12,6;1;422;9;24,5;1;1552;9;18,4;1;18,55;1;10,0;9;11,0;9;0;9;11,9;1;18,6;1;1014,9;1;1012,4;1;2,0;1;7,6;1;330;1;837;9;4,0;1;330;1;846;9;;;;;;;;;6,8;1;;;837;9;45;1;1550;9;94;1;436;9;0;9;480;9;14,4;9;;;70;1;639;9;2494;9;;;;;69;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;;;;;;;4,5;9;4,6;9;;;;;;;;;0;9;0;9
69029001;20240605;0,0;1;0;9;14,2;1;2315;9;27,1;1;1439;9;21,4;1;20,65;1;10,8;9;11,7;9;0;9;12,9;1;20,7;1;1014,7;1;1013,2;1;2,5;1;9,6;1;150;1;1358;9;5,6;1;170;1;1409;9;;;;;;;;;8,8;1;;;1253;9;42;1;1723;9;95;1;439;9;0;9;380;9;16,6;9;;;67;1;798;9;2912;9;;;;;87;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,3;9;5,6;9;;;;;;;;;0;9;0;9
69029001;20240606;0,2;1;36;9;14,8;1;354;9;26,1;1;1549;9;20,7;1;20,45;1;10,7;9;11,9;9;0;9;11,3;1;20,5;1;1016,9;1;1015,4;1;2,3;1;10,3;1;210;1;957;9;6,7;1;180;1;1012;9;;;;;;;;;9,8;1;;;957;9;55;1;1706;9;93;1;2341;9;0;9;533;9;18,1;9;;;75;1;327;9;1505;9;;;;;35;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;0;9;;;3,4;9;3,6;9;;;;;;;;;0;9;0;9
69029001;20240607;0,0;1;22;9;16,4;1;404;9;27,1;1;1228;9;21,4;1;21,75;1;13,1;9;14,3;9;0;9;10,7;1;21,8;1;1017,4;1;1015,7;1;1,5;1;5,6;1;140;1;1232;9;3,5;1;160;1;1534;9;;;;;;;;;5,0;1;;;1131;9;50;1;1241;9;93;1;32;9;0;9;556;9;18,9;9;;;75;1;298;9;1887;9;;;;;32;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;;;1;9;;;4,2;9;4,5;9;;;;;;;;;0;9;0;9
69029001;20240608;1,0;1;96;9;15,9;1;359;9;29,1;1;1344;9;21,5;1;22,50;1;12,3;9;13,2;9;0;9;13,2;1;22,5;1;1011,8;1;1008,2;1;3,2;1;14,2;1;170;1;1539;9;8,6;1;170;1;1544;9;;;;;;;;;12,5;1;;;1539;9;40;1;1318;9;96;1;232;9;11;9;726;9;17,8;9;;;73;1;326;9;1790;9;;;;;35;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,0;9;5,3;9;;;;;;;;;0;9;0;9
69029001;20240609;0,0;1;41;9;17,2;1;337;9;24,3;1;1401;9;19,5;1;20,75;1;16,1;9;16,6;9;0;9;7,1;1;20,8;1;1007,8;1;1005,3;1;4,5;1;12,1;1;340;1;1636;9;8,5;1;330;1;1637;9;;;;;;;;;11,5;1;;;1635;9;57;1;1413;9;93;1;128;9;0;9;603;9;17,4;9;;;77;1;218;9;1728;9;;;;;24;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;4,6;9;4,6;9;;;;;;;;;0;9;0;9
69029001;20240610;0,0;1;0;9;13,4;1;323;9;23,5;1;1455;9;18,8;1;18,45;1;11,2;9;12,4;9;0;9;10,1;1;18,5;1;1011,7;1;1010,4;1;3,6;1;10,0;1;340;9;2359;9;5,7;1;320;1;38;9;;;;;;;;;9,3;1;;;2359;9;36;1;1328;9;85;1;327;9;71;9;159;9;12,1;9;;;57;1;535;9;2444;9;;;;;58;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,6;9;5,6;9;;;;;;;;;0;9;0;9
69029001;20240611;0,0;1;0;9;12,3;1;400;9;19,7;1;1100;9;15,4;1;16,00;1;11,0;9;11,7;9;0;9;7,4;1;16,0;1;1015,7;1;1013,3;1;4,4;1;12,4;1;320;1;1419;9;7,8;1;340;1;1335;9;;;;;;;;;11,5;1;;;1329;9;42;1;1416;9;83;1;402;9;0;9;124;9;10,9;9;;;63;1;498;9;2254;9;;;;;54;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;4,9;9;5,0;9;;;;;;;;;0;9;0;9
69029001;20240612;0,0;1;;;9,5;1;245;9;21,5;1;1519;9;15,8;1;15,50;1;5,1;9;7,8;9;0;9;12,0;1;15,5;1;1017,9;1;1015,9;1;5,6;1;14,0;1;330;1;1034;9;8,5;1;330;1;1056;9;;;;;;;;;12,8;1;;;1222;9;34;1;1722;9;85;1;157;9;344;9;196;9;9,6;9;;;56;1;822;9;3012;9;;;;;89;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,8;9;5,8;9;;;;;;;;;0;9;0;9
69029001;20240613;3,0;1;225;9;9,8;1;417;9;24,0;1;1537;9;17,7;1;16,90;1;7,3;9;8,7;9;0;9;14,2;1;16,9;1;1017,4;1;1014,6;1;3,1;1;9,2;1;170;9;2247;9;5,9;1;180;9;2338;9;;;;;;;;;8,5;1;;;2247;9;24;1;1505;9;74;1;408;9;565;9;0;9;9,3;9;;;48;1;799;9;3036;9;;;;;86;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;;;1;9;;;6,0;9;6,0;9;;;;;;;;;0;9;0;9
69029001;20240614;27,3;1;378;9;14,3;1;453;9;24,3;1;1532;9;18,9;1;19,30;1;12,6;9;13,3;9;0;9;10,0;1;19,3;1;1012,7;1;1008,3;1;6,5;1;20,2;1;160;1;1545;9;12,3;1;170;1;1314;9;;;;;;;;;18,0;1;;;1310;9;51;1;1220;9;93;1;2345;9;0;9;420;9;15,9;9;;;74;1;190;9;1483;9;;;;;20;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;0;9;0;9;0;9;;;4,4;9;4,4;9;;;;;;;;;0;9;0;9
69029001;20240615;0,0;1;0;9;13,6;1;500;9;23,1;1;1335;9;18,2;1;18,35;1;13,2;9;13,3;9;0;9;9,5;1;18,4;1;1012,9;1;1010,3;1;3,0;1;10,7;1;240;1;3;9;6,5;1;210;1;4;9;;;;;;;;;9,8;1;;;10;9;41;1;1751;9;96;1;53;9;0;9;479;9;13,4;9;;;67;1;358;9;2174;9;;;;;39;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;4,9;9;4,8;9;;;;;;;;;0;9;0;9
69029001;20240616;0,0;1;0;9;12,0;1;210;9;25,5;1;1250;9;19,6;1;18,75;1;7,9;9;8,9;9;0;9;13,5;1;18,8;1;1012,4;1;1010,4;1;2,6;1;9,0;1;160;1;1026;9;5,6;1;180;1;1409;9;;;;;;;;;8,4;1;;;1026;9;44;1;1128;9;96;1;243;9;0;9;348;9;14,4;9;;;66;1;464;9;2379;9;;;;;50;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;4,8;9;5,0;9;;;;;;;;;0;9;0;9
69029001;20240617;0,0;1;0;9;17,0;1;345;9;28,6;1;1356;9;22,5;1;22,80;1;14,3;9;15,0;9;0;9;11,6;1;22,8;1;1013,2;1;1011,4;1;3,7;1;15,1;1;160;1;1714;9;9,5;1;170;1;1604;9;;;;;;;;;13,6;1;;;1410;9;42;1;1136;9;88;1;516;9;0;9;158;9;16,3;9;;;61;1;507;9;2369;9;;;;;54;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;6,4;9;6,6;9;;;;;;;;;0;9;0;9
69029001;20240618;0,0;1;0;9;17,9;1;308;9;31,2;1;1417;9;24,6;1;24,55;1;14,4;9;16,9;9;0;9;13,3;1;24,6;1;1012,1;1;1010,0;1;5,0;1;17,2;1;170;1;1418;9;9,8;1;180;1;1029;9;;;;;;;;;15,6;1;;;1418;9;34;1;1418;9;82;1;2334;9;333;9;17;9;15,6;9;;;52;1;758;9;2695;9;;;;;81;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;8,1;9;7,8;9;;;;;;;;;0;9;0;9
69029001;20240619;0,0;1;;;17,8;1;250;9;29,9;1;1609;9;25,0;1;23,85;1;13,9;9;15,2;9;0;9;12,1;1;23,9;1;1012,8;1;1011,4;1;2,3;1;9,5;1;320;1;1327;9;5,5;1;360;1;1140;9;;;;;;;;;8,6;1;;;2140;9;42;1;932;9;92;1;257;9;0;9;328;9;19,3;9;;;63;1;740;9;2674;9;;;;;79;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,8;9;6,0;9;;;;;;;;;0;9;0;9
69029001;20240620;7,4;1;376;9;18,7;1;1502;9;24,9;1;1215;9;20,7;1;21,80;1;18,1;9;17,9;9;0;9;6,2;1;21,8;1;1016,2;1;1014,3;1;3,5;1;19,3;1;150;1;708;9;12,0;1;160;1;714;9;;;;;;;;;17,8;1;;;711;9;62;1;1232;9;96;1;2002;9;0;9;760;9;20,1;9;;;83;1;20;9;712;9;;;;;2;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;2,9;9;2,7;9;;;;;;;;;0;9;0;9
69029001;20240621;1,8;1;107;9;17,8;1;326;9;25,8;1;1605;9;20,0;1;21,80;1;16,4;9;17,1;9;0;9;8,0;1;21,8;1;1016,6;1;1014,1;1;2,2;1;12,2;1;270;1;1050;9;7,7;1;280;1;1052;9;;;;;;;;;11,6;1;;;1050;9;47;1;1601;9;97;1;342;9;0;9;760;9;18,0;9;;;79;1;234;9;1571;9;;;;;25;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;4,2;9;4,0;9;;;;;;;;;0;9;0;9
69029001;20240622;12,9;1;275;9;14,7;1;1704;9;23,1;1;1241;9;17,3;1;18,90;1;14,4;9;14,2;9;0;9;8,4;1;18,9;1;1017,6;1;1015,3;1;1,7;1;9,8;1;310;1;1633;9;6,3;1;320;1;1636;9;;;;;;;;;9,0;1;;;1633;9;51;1;1308;9;96;1;2140;9;0;9;1132;9;16,7;9;;;86;1;206;9;1498;9;;;;;22;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;3,2;9;3,2;9;;;;;;;;;0;9;0;9
69029001;20240623;0,0;1;0;9;14,5;1;225;9;22,7;1;1240;9;18,5;1;18,60;1;13,0;9;13,2;9;0;9;8,2;1;18,6;1;1016,9;1;1016,2;1;5,3;1;15,5;1;340;1;951;9;9,4;1;340;1;1017;9;;;;;;;;;13,7;1;;;1310;9;49;1;1242;9;95;1;1;9;0;9;573;9;15,6;9;;;74;1;222;9;1763;9;;;;;24;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;4,3;9;4,2;9;;;;;;;;;0;9;0;9
69029001;20240624;0,0;1;;;15,2;1;213;9;26,9;1;1526;9;21,0;1;21,05;1;12,6;9;13,7;9;0;9;11,7;1;21,1;1;1013,8;1;1011,4;1;2,4;1;7,9;1;330;1;1550;9;4,5;1;320;1;1638;9;;;;;;;;;7,1;1;;;1527;9;52;1;1420;9;91;1;215;9;0;9;597;9;17,5;9;;;72;1;394;9;2309;9;;;;;42;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;0;9;0;9;0;9;;;5,0;9;5,0;9;;;;;;;;;0;9;0;9
69029001;20240625;0,0;1;21;9;16,4;1;353;9;29,9;1;1308;9;23,3;1;23,15;1;13,5;9;13,5;9;0;9;13,5;1;23,2;1;1010,7;1;1008,3;1;2,4;1;14,4;1;190;1;1933;9;9,4;1;170;1;1935;9;;;;;;;;;13,6;1;;;1940;9;44;1;1304;9;94;1;252;9;0;9;590;9;19,3;9;;;70;1;705;9;2774;9;;;;;76;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;5,8;9;5,9;9;;;;;;;;;0;9;0;9
69029001;20240626;0,0;1;;;17,6;1;345;9;30,6;1;1500;9;24,5;1;24,10;1;14,7;9;15,2;9;0;9;13,0;1;24,1;1;1010,8;1;1009,0;1;3,3;1;9,4;1;140;1;945;9;5,3;1;190;9;2145;9;;;;;;;;;8,4;1;;;945;9;44;1;1559;9;92;1;335;9;0;9;371;9;20,1;9;;;67;1;789;9;2822;9;;;;;85;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;6,2;9;6,3;9;;;;;;;;;0;9;0;9
69029001;20240627;3,0;1;;;19,0;1;305;9;32,1;1;1252;9;24,2;1;25,55;1;16,4;9;17,0;9;0;9;13,1;1;25,6;1;1012,7;1;1011,5;1;2,0;1;12,0;1;330;1;1426;9;7,7;1;330;1;1434;9;;;;;;;;;11,2;1;;;1429;9;41;1;1305;9;95;1;2326;9;0;9;691;9;21,9;9;;;75;1;550;9;2294;9;;;;;59;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;1;9;;;5,6;9;5,8;9;;;;;;;;;0;9;0;9
69029001;20240628;0,2;1;57;9;19,0;1;317;9;33,1;1;1300;9;25,6;1;26,05;1;16,8;9;16,6;9;0;9;14,1;1;26,1;1;1015,0;1;1013,2;1;1,2;1;7,5;1;350;1;1755;9;4,5;1;350;1;1756;9;;;;;;;;;7,1;1;;;1755;9;43;1;1300;9;96;1;351;9;0;9;665;9;23,6;9;;;75;1;554;9;1886;9;;;;;60;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;4,5;9;4,6;9;;;;;;;;;0;9;0;9
69029001;20240629;3,0;1;85;9;19,8;1;355;9;30,4;1;1358;9;23,7;1;25,10;1;17,1;9;17,0;9;0;9;10,6;1;25,1;1;1009,9;1;1006,1;1;2,9;1;19,2;1;200;1;1831;9;11,7;1;200;1;1838;9;;;;;;;;;17,8;1;;;1831;9;49;1;1052;9;97;1;328;9;0;9;536;9;21,7;9;;;75;1;106;9;1263;9;;;;;11;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;1;9;;;4,6;9;4,9;9;;;;;;;;;0;9;0;9
69029001;20240630;0,2;1;53;9;18,5;1;415;9;23,6;1;1221;9;20,4;1;21,05;1;17,1;9;17,7;9;0;9;5,1;1;21,1;1;1014,5;1;1010,6;1;3,4;1;9,6;1;180;1;1;9;6,4;1;180;1;1;9;;;;;;;;;8,9;1;;;47;9;58;1;1216;9;89;1;257;9;0;9;282;9;17,4;9;;;73;1;216;9;1217;9;;;;;23;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;3,8;9;3,8;9;;;;;;;;;0;9;0;9
69029001;20240701;0,0;1;0;9;17,0;1;413;9;27,2;1;1507;9;21,5;1;22,10;1;15,3;9;15,3;9;0;9;10,2;1;22,1;1;1016,8;1;1014,7;1;3,9;1;12,6;1;330;1;1725;9;8,5;1;330;1;1727;9;;;;;;;;;11,6;1;;;1725;9;41;1;1505;9;92;1;41;9;0;9;307;9;15,9;9;;;64;1;457;9;2136;9;;;;;49;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;5,9;9;5,8;9;;;;;;;;;0;9;0;9
69029001;20240702;0,0;1;0;9;15,3;1;346;9;22,1;1;1124;9;18,7;1;18,70;1;13,3;9;13,8;9;0;9;6,8;1;18,7;1;1017,6;1;1015,6;1;4,0;1;11,0;1;330;1;1425;9;7,5;1;300;1;1513;9;;;;;;;;;10,0;1;;;1425;9;46;1;847;9;82;1;353;9;0;9;47;9;13,9;9;;;65;1;292;9;1687;9;;;;;32;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;4,5;9;4,6;9;;;;;;;;;0;9;0;9
69029001;20240703;1,4;1;36;9;12,6;1;308;9;22,3;1;1547;9;18,1;1;17,45;1;10,4;9;9,4;9;0;9;9,7;1;17,5;1;1013,9;1;1012,5;1;2,2;1;9,4;1;320;1;1057;9;5,8;1;330;1;1335;9;;;;;;;;;8,8;1;;;1249;9;52;1;1539;9;96;1;354;9;0;9;631;9;15,4;9;;;76;1;92;9;1436;9;;;;;10;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;3,1;9;3,2;9;;;;;;;;;0;9;0;9
69029001;20240704;0,0;1;2;9;16,1;1;240;9;27,7;1;1434;9;20,9;1;21,90;1;14,5;9;14,8;9;0;9;11,6;1;21,9;1;1014,8;1;1013,3;1;1,8;1;9,7;1;350;1;1801;9;6,3;1;340;1;1751;9;;;;;;;;;9,2;1;;;1810;9;39;1;1431;9;92;1;2349;9;17;9;424;9;15,9;9;;;66;1;237;9;1849;9;;;;;26;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;5,0;9;4,9;9;;;;;;;;;0;9;0;9
69029001;20240705;0,0;1;0;9;14,2;1;420;9;30,3;1;1550;9;23,5;1;22,25;1;11,2;9;11,2;9;0;9;16,1;1;22,3;1;1012,6;1;1008,5;1;2,7;1;14,3;1;160;9;2353;9;7,7;1;170;9;2344;9;;;;;;;;;13,2;1;;;2353;9;35;1;1745;9;95;1;316;9;390;9;335;9;15,6;9;;;57;1;711;9;2682;9;;;;;77;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;6,1;9;6,2;9;;;;;;;;;0;9;0;9
69029001;20240706;12,4;1;231;9;16,8;1;1651;9;26,9;1;1118;9;19,9;1;21,85;1;15,9;9;15,8;9;0;9;10,1;1;21,9;1;1011,1;1;1008,2;1;5,0;1;17,9;1;170;1;1204;9;11,5;1;180;1;1242;9;;;;;;;;;16,4;1;;;1225;9;52;1;1120;9;94;1;1717;9;0;9;644;9;17,9;9;;;78;1;53;9;954;9;;;;;6;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;4,3;9;4,1;9;;;;;;;;;0;9;0;9
69029001;20240707;0,0;1;0;9;14,8;1;433;9;24,4;1;1458;9;19,1;1;19,60;1;14,3;9;14,3;9;0;9;9,6;1;19,6;1;1015,1;1;1013,7;1;2,3;1;8,7;1;340;1;1336;9;4,6;1;20;1;1214;9;;;;;;;;;7,7;1;;;1336;9;40;1;1555;9;96;1;230;9;5;9;462;9;13,9;9;;;66;1;666;9;2653;9;;;;;72;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;0;9;0;9;0;9;;;5,3;9;5,3;9;;;;;;;;;0;9;0;9
69029001;20240708;0,0;1;0;9;11,8;1;400;9;31,1;1;1631;9;22,6;1;21,45;1;9,3;9;9,0;9;0;9;19,3;1;21,5;1;1015,5;1;1013,0;1;1,7;1;6,9;1;170;1;1622;9;3,8;1;160;1;1708;9;;;;;;;;;6,4;1;;;1622;9;33;1;1653;9;95;1;307;9;333;9;326;9;15,2;9;;;59;1;866;9;2890;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;5,6;9;5,7;9;;;;;;;;;0;9;0;9
69029001;20240709;1,4;1;85;9;18,0;1;342;9;32,7;1;1254;9;26,6;1;25,35;1;14,0;9;14,5;9;0;9;14,7;1;25,4;1;1013,9;1;1011,7;1;5,6;1;18,5;1;170;1;1058;9;12,4;1;170;1;1102;9;;;;;;;;;17,7;1;;;1058;9;30;1;1112;9;78;1;339;9;499;9;0;9;16,1;9;;;48;1;665;9;2627;9;;;;;72;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;8,6;9;8,6;9;;;;;;;;;0;9;0;9
