POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
69029001;20230127;0,0;1;0;9;-0,2;1;335;9;1,6;1;1252;9;0,8;1;0,70;1;-0,6;9;-0,3;9;415;9;1,8;1;0,7;1;1019,7;1;1018,6;1;6,3;1;12,5;1;330;9;2346;9;8,8;1;330;9;2351;9;;;;;;;;;11,3;1;;;2346;9;68;1;1244;9;79;1;2356;9;0;9;0;9;4,8;9;;;74;1;0;9;251;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,1;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230128;0,0;1;0;9;-1,4;1;717;9;3,2;1;1155;9;1,5;1;0,90;1;-3,0;9;-1,9;9;333;9;4,6;1;0,9;1;1023,7;1;1020,7;1;5,4;1;13,5;1;340;1;33;9;9,9;1;340;1;103;9;;;;;;;;;13,1;1;;;33;9;66;1;1408;9;85;1;550;9;0;9;286;9;5,0;9;;;73;1;47;9;296;9;;;;;8;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,0;9;0,9;9;;;;;;;;;0;9;0;9
69029001;20230129;0,0;1;0;9;0,7;1;646;9;3,7;1;1414;9;2,0;1;2,20;1;0,0;9;0,5;9;0;9;3,0;1;2,2;1;1029,1;1;1026,5;1;3,0;1;7,5;1;350;1;30;9;5,0;1;350;1;1100;9;;;;;;;;;6,9;1;;;42;9;65;1;1435;9;83;1;531;9;0;9;305;9;5,2;9;;;74;1;0;9;352;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,1;9;1,0;9;;;;;;;;;0;9;0;9
69029001;20230130;0,0;1;1;9;-1,7;1;653;9;5,2;1;1414;9;2,4;1;1,75;1;-3,0;9;-2,5;9;148;9;6,9;1;1,8;1;1030,0;1;1028,6;1;3,3;1;8,5;1;330;1;956;9;5,5;1;330;1;343;9;;;;;;;;;8,0;1;;;956;9;62;1;1059;9;90;1;2352;9;0;9;334;9;5,5;9;;;75;1;251;9;706;9;;;;;44;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;0,8;9;0,9;9;;;;;;;;;0;9;0;9
69029001;20230131;0,0;1;0;9;3,0;1;2103;9;9,5;1;1327;9;5,8;1;6,25;1;2,4;9;2,9;9;0;9;6,5;1;6,3;1;1031,1;1;1029,6;1;2,9;1;9,1;1;340;1;429;9;6,6;1;340;1;310;9;;;;;;;;;8,6;1;;;1321;9;56;1;1526;9;91;1;705;9;0;9;701;9;7,1;9;;;77;1;216;9;663;9;;;;;38;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,2;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230201;0,0;1;2;9;1,2;1;348;9;10,0;1;1259;9;5,8;1;5,60;1;-2,0;9;-0,9;9;0;9;8,8;1;5,6;1;1031,7;1;1030,4;1;2,2;1;8,5;1;320;1;1735;9;6,1;1;330;1;1739;9;;;;;;;;;7,8;1;;;1736;9;61;1;1302;9;92;1;352;9;0;9;592;9;6,9;9;;;75;1;116;9;565;9;;;;;20;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;1,1;9;1,0;9;;;;;;;;;0;9;0;9
69029001;20230202;0,0;1;0;9;2,3;1;707;9;10,9;1;1240;9;6,3;1;6,60;1;-1,4;9;0,1;9;0;9;8,6;1;6,6;1;1033,9;1;1032,3;1;2,4;1;8,9;1;20;1;1238;9;5,4;1;10;1;1246;9;;;;;;;;;8,3;1;;;1239;9;53;1;1243;9;88;1;533;9;0;9;346;9;6,8;9;;;72;1;230;9;657;9;;;;;40;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,3;9;1,2;9;;;;;;;;;0;9;0;9
69029001;20230203;0,0;1;0;9;3,2;1;703;9;10,9;1;1134;9;6,7;1;7,05;1;-0,3;9;1,2;9;0;9;7,7;1;7,1;1;1035,9;1;1034,7;1;4,1;1;10,8;1;330;1;1442;9;8,0;1;330;1;1451;9;;;;;;;;;10,3;1;;;1459;9;51;1;1136;9;80;1;2236;9;0;9;10;9;6,5;9;;;67;1;466;9;918;9;;;;;81;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,7;9;1,7;9;;;;;;;;;0;9;0;9
69029001;20230204;0,0;1;0;9;3,5;1;2236;9;11,1;1;1153;9;8,0;1;7,30;1;0,1;9;2,3;9;0;9;7,6;1;7,3;1;1035,2;1;1034,0;1;6,7;1;15,3;1;340;1;1554;9;10,8;1;340;1;1457;9;;;;;;;;;14,5;1;;;1554;9;70;1;1119;9;92;1;737;9;0;9;808;9;8,8;9;;;82;1;160;9;617;9;;;;;28;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,0;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230205;0,8;1;62;9;4,5;1;457;9;9,2;1;1514;9;6,5;1;6,85;1;1,3;9;2,8;9;0;9;4,7;1;6,9;1;1036,4;1;1034,5;1;5,2;1;14,5;1;360;9;2048;9;9,3;1;350;9;2115;9;;;;;;;;;13,8;1;;;2050;9;64;1;1512;9;92;1;59;9;0;9;856;9;7,9;9;;;81;1;68;9;486;9;;;;;12;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;1,3;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230206;0,0;1;0;9;2,5;1;552;9;6,6;1;1431;9;4,4;1;4,55;1;0,4;9;1,7;9;0;9;4,1;1;4,6;1;1033,0;1;1029,7;1;4,0;1;13,2;1;350;1;145;9;8,0;1;350;1;149;9;;;;;;;;;12,3;1;;;145;9;63;1;1904;9;90;1;600;9;0;9;627;9;6,5;9;;;78;1;0;9;209;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;1,1;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230207;0,0;1;0;9;-0,2;1;718;9;8,6;1;1426;9;3,2;1;4,20;1;-1,3;9;-1,2;9;25;9;8,8;1;4,2;1;1032,9;1;1029,2;1;2,8;1;8,2;1;340;1;23;9;5,8;1;340;1;1949;9;;;;;;;;;8,0;1;;;23;9;42;1;1513;9;84;1;727;9;0;9;67;9;5,0;9;;;66;1;552;9;1038;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,4;9;1,4;9;;;;;;;;;0;9;0;9
69029001;20230208;0,0;1;0;9;-5,0;1;631;9;8,7;1;1451;9;1,0;1;1,85;1;-9,2;9;-7,3;9;726;9;13,7;1;1,9;1;1033,2;1;1031,0;1;1,1;1;5,3;1;190;1;1421;9;3,1;1;190;1;1428;9;;;;;;;;;4,9;1;;;1421;9;46;1;1542;9;92;1;509;9;0;9;635;9;4,7;9;;;73;1;555;9;1017;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;0,8;9;0,9;9;;;;;;;;;0;9;0;9
69029001;20230209;0,0;1;0;9;-5,0;1;528;9;8,9;1;1346;9;1,2;1;1,95;1;-9,0;9;-8,3;9;668;9;13,9;1;2,0;1;1035,3;1;1033,5;1;0,9;1;5,6;1;50;1;1346;9;2,8;1;60;1;1351;9;;;;;;;;;5,1;1;;;1346;9;46;1;1246;9;94;1;604;9;0;9;722;9;4,8;9;;;74;1;452;9;959;9;;;;;76;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;0,7;9;1,0;9;;;;;;;;;0;9;0;9
69029001;20230210;0,0;1;0;9;-5,0;1;512;9;7,1;1;1436;9;0,5;1;1,05;1;-9,6;9;-8,2;9;748;9;12,1;1;1,1;1;1039,9;1;1039,0;1;1,7;1;7,6;1;340;1;1212;9;5,1;1;340;1;1213;9;;;;;;;;;7,2;1;;;1211;9;51;1;1400;9;94;1;446;9;0;9;772;9;4,8;9;;;77;1;561;9;1052;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;1;9;;;0,7;9;0,9;9;;;;;;;;;0;9;0;9
69029001;20230211;0,0;1;0;9;-5,3;1;635;9;8,7;1;1459;9;0,9;1;1,70;1;-9,4;9;-7,9;9;716;9;14,0;1;1,7;1;1038,3;1;1036,1;1;1,0;1;4,6;1;30;1;1536;9;2,7;1;20;1;1618;9;;;;;;;;;4,0;1;;;1536;9;45;1;1438;9;93;1;49;9;0;9;726;9;4,8;9;;;75;1;564;9;1058;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;;;1;9;;;0,7;9;0,8;9;;;;;;;;;0;9;0;9
69029001;20230212;0,0;1;0;9;-4,7;1;639;9;10,5;1;1504;9;1,5;1;2,90;1;-8,2;9;-6,4;9;704;9;15,2;1;2,9;1;1036,3;1;1033,9;1;0,9;1;4,5;1;340;1;1614;9;3,4;1;340;1;1645;9;;;;;;;;;4,3;1;;;1614;9;42;1;1445;9;96;1;2251;9;0;9;905;9;5,2;9;;;78;1;567;9;1054;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;1;9;0;9;1;9;;;0,8;9;0,9;9;;;;;;;;;0;9;0;9
69029001;20230213;0,0;1;0;9;-4,3;1;618;9;15,6;1;1448;9;3,4;1;5,65;1;-8,4;9;-7,1;9;548;9;19,9;1;5,7;1;1036,3;1;1033,8;1;0,7;1;5,9;1;300;1;1632;9;1,7;1;330;1;1329;9;;;;;;;;;3,1;1;;;1632;9;37;1;1440;9;96;1;228;9;53;9;789;9;5,6;9;;;75;1;570;9;1115;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;;;1;9;;;1,0;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230214;0,0;1;0;9;-3,0;1;637;9;17,1;1;1404;9;6,6;1;7,05;1;-7,2;9;-5,4;9;458;9;20,1;1;7,1;1;1033,2;1;1029,8;1;2,0;1;11,4;1;170;1;1629;9;7,6;1;170;1;1641;9;;;;;;;;;10,3;1;;;1629;9;25;1;1515;9;93;1;449;9;348;9;491;9;5,5;9;;;62;1;574;9;1131;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;1;9;;;1,7;9;2,0;9;;;;;;;;;0;9;0;9
69029001;20230215;0,0;1;0;9;-1,8;1;629;9;15,5;1;1538;9;6,4;1;6,85;1;-6,5;9;-4,8;9;216;9;17,3;1;6,9;1;1030,0;1;1027,7;1;1,4;1;7,2;1;210;1;1012;9;4,4;1;210;1;1016;9;;;;;;;;;6,7;1;;;1012;9;42;1;1531;9;96;1;652;9;0;9;585;9;6,8;9;;;73;1;520;9;1074;9;;;;;85;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;1;9;;;1,0;9;1,5;9;;;;;;;;;0;9;0;9
69029001;20230216;0,0;1;0;9;-2,3;1;647;9;16,8;1;1443;9;6,4;1;7,25;1;-6,7;9;-5,3;9;315;9;19,1;1;7,3;1;1030,7;1;1028,3;1;1,2;1;4,9;1;160;1;1142;9;2,6;1;180;1;1047;9;;;;;;;;;4,2;1;;;1142;9;33;1;1521;9;96;1;442;9;186;9;627;9;6,4;9;;;71;1;577;9;1212;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;1;9;0;9;1;9;;;1,2;9;1,5;9;;;;;;;;;0;9;0;9
69029001;20230217;0,0;1;0;9;-0,2;1;457;9;16,5;1;1437;9;8,3;1;8,15;1;-4,4;9;-2,6;9;55;9;16,7;1;8,2;1;1032,2;1;1030,6;1;1,0;1;4,9;1;50;1;1546;9;3,3;1;50;1;1553;9;;;;;;;;;4,5;1;;;1548;9;47;1;1341;9;92;1;703;9;0;9;755;9;8,1;9;;;74;1;338;9;942;9;;;;;55;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,1;9;1,3;9;;;;;;;;;0;9;0;9
69029001;20230218;0,0;1;0;9;7,9;1;2212;9;16,6;1;1436;9;10,7;1;12,25;1;2,3;9;4,8;9;0;9;8,7;1;12,3;1;1030,2;1;1027,7;1;0,9;1;4,8;1;50;1;1355;9;2,6;1;30;1;1355;9;;;;;;;;;4,5;1;;;1444;9;54;1;1436;9;96;1;2314;9;0;9;936;9;10,3;9;;;81;1;132;9;676;9;;;;;21;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;1,5;9;1,6;9;;;;;;;;;0;9;0;9
69029001;20230219;0,0;1;0;9;4,6;1;2331;9;12,7;1;1214;9;9,3;1;8,65;1;-1,1;9;1,7;9;0;9;8,1;1;8,7;1;1029,9;1;1028,4;1;2,4;1;8,8;1;340;1;1842;9;6,1;1;340;1;1851;9;;;;;;;;;8,0;1;;;1842;9;66;1;1637;9;96;1;1;9;0;9;650;9;9,3;9;;;80;1;5;9;414;9;;;;;1;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,0;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230220;0,0;1;0;9;1,0;1;609;9;15,0;1;1516;9;7,4;1;8,00;1;-3,3;9;-1,2;9;0;9;14,0;1;8,0;1;1027,9;1;1024,7;1;1,2;1;5,4;1;30;1;1454;9;3,4;1;340;1;30;9;;;;;;;;;4,8;1;;;1454;9;48;1;1506;9;96;1;634;9;0;9;775;9;7,8;9;;;77;1;593;9;1262;9;;;;;95;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,0;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230221;0,0;1;0;9;0,3;1;530;9;14,9;1;1541;9;7,2;1;7,60;1;-4,1;9;-2,1;9;0;9;14,6;1;7,6;1;1020,4;1;1016,9;1;1,8;1;8,8;1;140;1;1227;9;5,3;1;180;1;1058;9;;;;;;;;;7,9;1;;;1227;9;61;1;1322;9;97;1;512;9;0;9;903;9;8,5;9;;;84;1;223;9;857;9;;;;;35;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;1,1;9;1,2;9;;;;;;;;;0;9;0;9
69029001;20230222;1,6;1;311;9;2,1;1;237;9;12,8;1;1436;9;7,8;1;7,45;1;-1,7;9;-0,3;9;0;9;10,7;1;7,5;1;1016,6;1;1015,1;1;1,1;1;6,5;1;200;1;1712;9;4,5;1;190;1;1719;9;;;;;;;;;6,2;1;;;1731;9;77;1;1448;9;98;1;326;9;0;9;1397;9;9,8;9;;;92;1;6;9;285;9;;;;;1;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,3;9;0,6;9;;;;;;;;;0;9;0;9
69029001;20230223;0,0;1;109;9;4,6;1;541;9;14,8;1;1352;9;10,1;1;9,70;1;0,1;9;2,0;9;0;9;10,2;1;9,7;1;1013,2;1;1011,7;1;1,2;1;7,0;1;190;1;1415;9;4,8;1;190;1;1427;9;;;;;;;;;6,8;1;;;1415;9;64;1;1404;9;99;1;749;9;0;9;943;9;10,5;9;;;86;1;62;9;609;9;;;;;10;9;;;;;;;;;0;9;1;9;;;;;;;;;;;;;0;9;0;9;1;9;;;0,9;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230224;0,6;1;295;9;5,4;1;638;9;15,9;1;1217;9;9,8;1;10,65;1;2,3;9;3,4;9;0;9;10,5;1;10,7;1;1009,0;1;1006,2;1;2,2;1;10,4;1;240;1;1505;9;6,9;1;250;1;1513;9;;;;;;;;;9,3;1;;;1510;9;56;1;1215;9;98;1;617;9;0;9;1045;9;10,1;9;;;85;1;223;9;784;9;;;;;35;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;1,3;9;1,5;9;;;;;;;;;0;9;0;9
69029001;20230225;0,0;1;0;9;3,7;1;450;9;10,6;1;1240;9;6,4;1;7,15;1;-0,8;9;1,4;9;0;9;6,9;1;7,2;1;1007,6;1;1005,0;1;5,5;1;14,5;1;350;1;1902;9;10,0;1;340;1;1520;9;;;;;;;;;13,2;1;;;1514;9;58;1;1919;9;93;1;1;9;0;9;512;9;6,9;9;;;72;1;181;9;828;9;;;;;28;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;2,1;9;2,1;9;;;;;;;;;0;9;0;9
69029001;20230226;0,0;1;0;9;0,0;1;626;9;5,5;1;1215;9;2,5;1;2,75;1;-1,2;9;-0,5;9;3;9;5,5;1;2,8;1;1008,1;1;1006,9;1;10,1;1;23,8;1;360;1;1605;9;15,3;1;350;1;1424;9;;;;;;;;;22,6;1;;;1418;9;35;1;1318;9;78;1;427;9;279;9;0;9;4,0;9;;;56;1;504;9;1412;1;;;;;78;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,6;9;2,6;9;;;;;;;;;0;9;0;9
69029001;20230227;0,0;1;0;9;-1,3;1;602;9;7,6;1;1446;9;2,5;1;3,15;1;-3,0;9;-2,0;9;244;9;8,9;1;3,2;1;1016,2;1;1009,6;1;5,5;1;15,8;1;310;1;1319;9;8,8;1;340;1;1538;9;;;;;;;;;13,4;1;;;1319;9;43;1;1417;9;71;1;0;9;0;9;0;9;4,2;9;;;58;1;567;9;1383;1;;;;;87;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,1;9;2,1;9;;;;;;;;;0;9;0;9
69029001;20230228;0,0;1;;;-1,5;1;9;9;5,7;1;1334;9;1,9;1;2,10;1;-5,9;9;-3,5;9;430;9;7,2;1;2,1;1;1022,2;1;1020,8;1;4,8;1;10,2;1;330;9;2302;9;7,5;1;340;9;2308;9;;;;;;;;;9,6;1;;;2310;9;49;1;1337;9;72;1;11;9;2;9;0;9;4,3;9;;;62;1;289;9;1112;9;;;;;44;9;;;;;;;;;;;0;9;;;;;;;;;;;;;;;0;9;0;9;;;1,9;9;1,8;9;;;;;;;;;0;9;0;9
69029001;20230301;0,0;1;0;9;-2,7;1;500;9;4,8;1;1536;9;2,0;1;1,05;1;-6,4;9;-4,7;9;461;9;7,5;1;1,1;1;1019,7;1;1017,6;1;2,6;1;6,4;1;350;9;2012;9;4,7;1;340;1;1906;9;;;;;;;;;6,1;1;;;1910;9;58;1;1543;9;84;1;509;9;0;9;96;9;4,8;9;;;69;1;19;9;614;9;;;;;3;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,2;9;1,2;9;;;;;;;;;0;9;0;9
69029001;20230302;0,0;1;0;9;1,2;1;435;9;9,4;1;1440;9;4,3;1;5,30;1;-0,7;9;0,2;9;16;9;8,2;1;5,3;1;1018,8;1;1017,2;1;1,9;1;6,4;1;10;1;1606;9;4,2;1;30;1;1613;9;;;;;;;;;6,3;1;;;1610;9;47;1;1321;9;87;1;2353;9;0;9;131;9;5,4;9;;;66;1;492;9;1306;9;;;;;75;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,6;9;1,7;9;;;;;;;;;0;9;0;9
69029001;20230303;0,0;1;0;9;-2,6;1;604;9;9,0;1;1249;9;4,3;1;3,20;1;-7,7;9;-4,9;9;295;9;11,6;1;3,2;1;1021,6;1;1020,6;1;2,4;1;11,6;1;360;1;1213;9;6,7;1;340;1;1224;9;;;;;;;;;10,7;1;;;1213;9;52;1;1250;9;95;1;615;9;0;9;404;9;5,8;9;;;70;1;225;9;905;9;;;;;34;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;1;9;;;1,1;9;1,2;9;;;;;;;;;0;9;0;9
69029001;20230304;0,0;1;0;9;4,7;1;539;9;12,0;1;1446;9;7,3;1;8,35;1;1,0;9;3,2;9;0;9;7,3;1;8,4;1;1021,7;1;1019,9;1;3,5;1;9,5;1;340;9;2151;9;6,8;1;340;9;2156;9;;;;;;;;;9,1;1;;;2151;9;48;1;1545;9;80;1;117;9;0;9;2;9;6,5;9;;;64;1;66;9;811;9;;;;;10;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,5;9;2,4;9;;;;;;;;;0;9;0;9
69029001;20230305;0,0;1;0;9;-1,1;1;635;9;9,4;1;1518;9;3,4;1;4,15;1;-4,2;9;-2,7;9;214;9;10,5;1;4,2;1;1016,8;1;1012,0;1;3,0;1;9,2;1;50;1;1357;9;5,9;1;340;1;219;9;;;;;;;;;8,2;1;;;1523;9;48;1;1519;9;87;1;2353;9;0;9;457;9;5,4;9;;;71;1;620;9;1510;9;;;;;93;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;1,5;9;1,5;9;;;;;;;;;0;9;0;9
69029001;20230306;0,0;1;0;9;-4,0;1;537;9;11,5;1;1413;9;3,7;1;3,75;1;-9,5;9;-7,3;9;447;9;15,5;1;3,8;1;1010,5;1;1008,4;1;1,8;1;8,6;1;30;1;1708;9;5,8;1;360;1;1748;9;;;;;;;;;7,8;1;;;1654;9;40;1;1405;9;95;1;412;9;3;9;487;9;5,2;9;;;68;1;621;9;1494;9;;;;;93;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;1,3;9;1,4;9;;;;;;;;;0;9;0;9
69029001;20230307;3,2;1;215;9;-1,8;1;539;9;9,1;1;1249;9;4,0;1;3,65;1;-7,5;9;-4,3;9;192;9;10,9;1;3,7;1;1007,5;1;1004,2;1;1,7;1;8,4;1;190;1;1221;9;4,7;1;190;1;1309;9;;;;;;;;;7,6;1;;;1221;9;49;1;1126;9;98;1;2219;9;0;9;778;9;6,3;9;;;78;1;252;9;830;9;;;;;37;9;;;;;;;;;0;9;1;9;;;;;;;;;;;;;;;0;9;1;9;;;0,9;9;1,0;9;;;;;;;;;0;9;0;9
69029001;20230308;7,1;1;;1;-0,5;1;43;9;11,9;1;1617;9;8,5;1;5,70;1;;;;;38;9;12,4;1;5,7;1;1004,6;1;;;7,1;1;17,8;1;180;1;1715;9;12,2;1;180;1;1720;1;;;;;;;;;;;;;;;61;1;1031;1;99;1;59;1;;;;;8,8;9;;;79;1;7;1;408;9;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;0,7;9;;;;;;;;;0;9;;
69029001;20230309;3,2;1;149;9;4,0;1;629;9;16,5;1;1136;9;12,0;1;10,25;1;0,7;9;2,4;9;0;9;12,5;1;10,3;1;1006,2;1;1003,8;9;4,2;1;14,0;1;220;9;2045;9;9,2;1;210;9;2049;9;;;;;;;;;13,2;1;;;2045;9;49;1;1144;9;96;1;639;9;0;9;453;9;9,8;9;;;71;1;336;9;1098;9;;;;;49;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;1,7;9;2,1;9;;;;;;;;;0;9;0;9
69029001;20230310;6,8;1;742;9;9,4;1;604;9;15,9;1;1329;9;10,9;1;12,65;1;6,8;9;7,5;9;0;9;6,5;1;12,7;1;1007,0;1;1000,2;1;5,4;1;17,7;1;270;1;959;9;10,2;1;280;1;1002;9;;;;;;;;;15,9;1;;;1047;9;34;1;1332;9;94;1;2249;9;264;9;617;9;8,5;9;;;68;1;43;9;709;9;;;;;6;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;3,5;9;3,6;9;;;;;;;;;0;9;0;9
69029001;20230311;3,3;1;415;9;6,7;1;108;9;10,1;1;1433;9;8,3;1;8,40;1;6,2;9;6,2;9;0;9;3,4;1;8,4;1;1010,6;1;1005,6;1;1,5;1;5,9;1;360;1;1015;9;4,3;1;360;1;1016;9;;;;;;;;;5,4;1;;;1016;9;80;1;1338;9;98;1;539;9;0;9;1440;9;10,1;9;;;93;1;2;9;584;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;1;9;;;0,8;9;0,7;9;;;;;;;;;0;9;0;9
69029001;20230312;0,6;1;;;8,0;1;514;9;16,7;1;1546;9;11,3;1;12,35;1;6,0;9;7,3;9;0;9;8,7;1;12,4;1;1017,7;1;1015,5;1;1,5;1;7,9;1;330;1;912;9;5,1;1;340;1;913;9;;;;;;;;;7,5;1;;;912;9;50;1;1543;9;99;1;409;9;0;9;723;9;10,7;9;;;81;1;239;9;1085;9;;;;;35;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;1;9;;;1,9;9;1,9;9;;;;;;;;;0;9;0;9
69029001;20230313;15,3;1;262;9;6,9;1;558;9;21,8;1;1336;9;14,2;1;14,35;1;3,0;9;4,7;9;0;9;14,9;1;14,4;1;1009,2;1;1001,6;1;6,2;1;25,9;1;200;1;1732;9;15,5;1;180;1;1631;9;;;;;;;;;23,2;1;;;1623;9;49;1;1437;9;98;1;600;9;0;9;713;9;11,7;9;;;75;1;394;9;1287;9;;;;;57;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;;;0;9;0;9;;;2,9;9;3,3;9;;;;;;;;;0;9;0;9
69029001;20230314;3,6;1;175;9;8,3;1;949;9;12,9;1;1311;9;9,6;1;10,60;1;3,7;9;6,9;9;0;9;4,6;1;10,6;1;1011,3;1;1003,9;1;4,5;1;20,0;1;310;1;1322;9;10,9;1;270;1;917;9;;;;;;;;;19,2;1;;;1322;9;43;1;1638;9;87;1;754;9;0;9;457;9;8,6;9;;;72;1;218;9;1001;9;;;;;31;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;2,5;9;2,5;9;;;;;;;;;0;9;0;9
69029001;20230315;0,0;1;0;9;0,9;1;613;9;12,6;1;1349;9;6,8;1;6,75;1;-3,1;9;-1,5;9;0;9;11,7;1;6,8;1;1020,0;1;1018,6;1;2,2;1;11,9;1;300;1;1241;9;;;;;;;;;;;;;;;;;;;;;22;1;1359;9;94;1;541;9;270;9;334;9;5,9;9;;;63;1;580;1;1749;9;;;;;83;1;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;2,2;9;2,1;9;;;;;;;;;0;9;0;9
