POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
69029001;20230523;0,0;1;0;9;15,9;1;332;9;21,6;1;1438;9;18,2;1;18,75;1;14,3;9;15,1;9;0;9;5,7;1;18,8;1;1016,4;1;1015,1;1;5,1;1;11,9;1;340;9;2021;9;8,2;1;340;1;1659;9;;;;;;;;;11,0;1;;;1652;9;65;1;1439;9;91;1;336;9;0;9;654;9;16,2;9;;;78;1;12;9;793;9;;;;;1;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;3,1;9;3,0;9;;;;;;;;;0;9;0;9
69029001;20230524;0,0;1;0;9;13,7;1;632;9;22,1;1;1520;9;16,9;1;17,90;1;12,3;9;13,0;9;0;9;8,4;1;17,9;1;1016,9;1;1015,3;1;5,3;1;12,9;1;330;1;1343;9;8,0;1;340;1;1615;9;;;;;;;;;11,9;1;;;1343;9;47;1;1521;9;84;1;316;9;0;9;292;9;12,3;9;;;64;1;468;9;2212;9;;;;;52;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,4;9;5,2;9;;;;;;;;;0;9;0;9
69029001;20230525;0,0;1;0;9;9,5;1;346;9;22,4;1;1618;9;15,7;1;15,95;1;7,4;9;8,4;9;0;9;12,9;1;16,0;1;1019,2;1;1016,6;1;2,7;1;8,9;1;330;1;227;9;5,8;1;330;1;200;9;;;;;;;;;8,0;1;;;227;9;48;1;1636;9;86;1;2330;9;0;9;112;9;11,5;9;;;65;1;593;9;2287;9;;;;;66;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;4,2;9;4,2;9;;;;;;;;;0;9;0;9
69029001;20230526;0,0;1;0;9;9,9;1;406;9;26,2;1;1536;9;19,4;1;18,05;1;6,2;9;7,6;9;0;9;16,3;1;18,1;1;1020,6;1;1018,7;1;2,8;1;9,3;1;10;1;1652;9;5,2;1;350;1;1619;9;;;;;;;;;8,6;1;;;1652;9;42;1;1605;9;97;1;311;9;0;9;334;9;14,3;9;;;66;1;868;9;2870;9;;;;;96;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;4,7;9;4,9;9;;;;;;;;;0;9;0;9
69029001;20230527;0,0;1;0;9;12,4;1;316;9;28,5;1;1439;9;20,7;1;20,45;1;8,2;9;9,8;9;0;9;16,1;1;20,5;1;1017,1;1;1014,5;1;2,1;1;8,5;1;10;1;1523;9;4,7;1;360;1;1514;9;;;;;;;;;7,7;1;;;1449;9;34;1;1454;9;91;1;310;9;98;9;283;9;15,0;9;;;64;1;750;9;2772;9;;;;;83;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,4;9;5,6;9;;;;;;;;;0;9;0;9
69029001;20230528;0,0;1;0;9;11,8;1;348;9;29,0;1;1417;9;20,8;1;20,40;1;8,0;9;9,3;9;0;9;17,2;1;20,4;1;1013,5;1;1011,0;1;1,8;1;7,8;1;360;1;1639;9;4,6;1;360;1;1644;9;;;;;;;;;7,0;1;;;1639;9;32;1;1417;9;96;1;353;9;178;9;393;9;14,7;9;;;63;1;665;9;2593;9;;;;;73;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;0;9;;;5,2;9;5,5;9;;;;;;;;;0;9;0;9
69029001;20230529;0,0;1;0;9;11,2;1;407;9;27,6;1;1555;9;20,0;1;19,40;1;7,1;9;8,6;9;0;9;16,4;1;19,4;1;1013,9;1;1011,7;1;2,7;1;14,0;1;200;1;1906;9;8,8;1;200;1;1919;9;;;;;;;;;12,2;1;;;1910;9;32;1;1712;9;98;1;443;9;274;9;358;9;13,7;9;;;63;1;796;9;2784;9;;;;;87;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,4;9;5,7;9;;;;;;;;;0;9;0;9
69029001;20230530;0,0;1;0;9;11,7;1;355;9;26,9;1;1405;9;20,4;1;19,30;1;6,9;9;9,2;9;0;9;15,2;1;19,3;1;1015,5;1;1013,3;1;3,0;1;10,2;1;30;1;1246;9;6,3;1;350;1;1752;9;;;;;;;;;9,3;1;;;1745;9;38;1;1905;9;98;1;412;9;130;9;365;9;13,9;9;;;61;1;794;9;2587;9;;;;;87;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,1;9;5,2;9;;;;;;;;;0;9;0;9
69029001;20230531;0,0;1;41;9;11,1;1;353;9;28,3;1;1435;9;19,2;1;19,70;1;6,3;9;8,0;9;0;9;17,2;1;19,7;1;1015,5;1;1013,3;1;2,4;1;12,8;1;140;1;1446;9;8,0;1;150;1;1453;9;;;;;;;;;11,4;1;;;1447;9;33;1;1359;9;94;1;2326;9;155;9;322;9;13,5;9;;;63;1;679;9;2601;9;;;;;74;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,4;9;5,4;9;;;;;;;;;0;9;0;9
69029001;20230601;0,0;1;0;9;10,6;1;407;9;28,2;1;1459;9;20,8;1;19,40;1;6,1;9;8,4;9;0;9;17,6;1;19,4;1;1015,3;1;1012,4;1;2,1;1;9,5;1;310;1;1318;9;5,8;1;10;1;1617;9;;;;;;;;;8,2;1;;;1535;9;36;1;1620;9;98;1;434;9;363;9;372;9;14,0;9;;;61;1;850;9;2911;9;;;;;93;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,2;9;5,5;9;;;;;;;;;0;9;0;9
69029001;20230602;7,1;1;141;9;13,2;1;320;9;28,6;1;1605;9;20,9;1;20,90;1;8,5;9;10,4;9;0;9;15,4;1;20,9;1;1013,4;1;1010,4;1;3,2;1;16,9;1;200;1;1838;9;10,3;1;190;1;1856;9;;;;;;;;;14,6;1;;;1838;9;37;1;1557;9;95;1;2126;9;133;9;512;9;15,1;9;;;65;1;810;9;2894;9;;;;;88;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;0;9;;;5,9;9;6,3;9;;;;;;;;;0;9;0;9
69029001;20230603;25,4;1;384;9;13,7;1;346;9;28,1;1;1556;9;19,9;1;20,90;1;9,9;9;11,8;9;0;9;14,4;1;20,9;1;1014,3;1;1011,6;1;2,0;1;15,9;1;210;1;1813;9;10,1;1;190;1;1821;9;;;;;;;;;14,6;1;;;1814;9;39;1;1528;9;98;1;203;9;23;9;763;9;16,5;9;;;75;1;667;9;2624;9;;;;;73;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;5,1;9;5,2;9;;;;;;;;;0;9;0;9
69029001;20230604;0,0;1;16;9;15,6;1;255;9;27,6;1;1502;9;20,2;1;21,60;1;14,5;9;15,0;9;0;9;12,0;1;21,6;1;1015,2;1;1013,0;1;2,0;1;11,0;1;180;9;1908;9;6,5;1;170;9;1912;9;;;;;;;;;10,1;1;;;1926;9;41;1;1504;9;97;1;312;9;0;9;684;9;16,8;9;;;74;1;450;9;2459;9;;;;;49;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;5,4;9;5,4;9;;;;;;;;;0;9;0;9
69029001;20230605;0,0;1;0;9;12,7;1;350;9;27,1;1;1612;9;20,3;1;19,90;1;9,4;9;11,0;9;0;9;14,4;1;19,9;1;1014,5;1;1011,8;1;2,1;1;9,8;1;360;1;1659;9;5,9;1;350;1;1640;9;;;;;;;;;9,2;1;;;1454;9;32;1;1640;9;98;1;417;9;185;9;407;9;14,9;9;;;66;1;771;9;2641;9;;;;;84;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;4,9;9;5,2;9;;;;;;;;;0;9;0;9
69029001;20230606;0,0;1;0;9;11,9;1;351;9;28,8;1;1335;9;21,2;1;20,35;1;7,4;9;9,5;9;0;9;16,9;1;20,4;1;1014,5;1;1012,6;1;1,7;1;7,2;1;340;1;1605;9;4,9;1;350;1;1611;9;;;;;;;;;6,7;1;;;1610;9;22;1;1529;9;97;1;411;9;429;9;341;9;14,2;9;;;61;1;807;9;2849;9;;;;;88;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,4;9;5,7;9;;;;;;;;;0;9;0;9
69029001;20230607;0,0;1;0;9;13,8;1;353;9;29,7;1;1509;9;22,1;1;21,75;1;9,9;9;11,6;9;0;9;15,9;1;21,8;1;1014,0;1;1011,6;1;2,7;1;10,4;1;160;9;2021;9;6,4;1;170;9;2026;9;;;;;;;;;9,4;1;;;2021;9;32;1;1410;9;98;1;502;9;189;9;438;9;16,8;9;;;66;1;664;9;2692;9;;;;;72;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;5,7;9;6,0;9;;;;;;;;;0;9;0;9
69029001;20230608;0,0;1;0;9;15,5;1;403;9;29,0;1;1336;9;22,7;1;22,25;1;10,9;9;13,4;9;0;9;13,5;1;22,3;1;1011,6;1;1008,9;1;4,0;1;12,5;1;170;1;1608;9;7,5;1;160;1;1616;9;;;;;;;;;10,8;1;;;1610;9;36;1;1346;9;92;1;334;9;199;9;360;9;16,5;9;;;62;1;694;9;2812;9;;;;;75;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;6,5;9;6,9;9;;;;;;;;;0;9;0;9
69029001;20230609;6,7;1;;;16,5;1;342;9;23,2;1;1027;9;20,0;1;19,85;1;13,3;9;14,6;9;0;9;6,7;1;19,9;1;1011,1;1;1010,2;1;2,9;1;11,5;1;150;1;758;9;6,4;1;170;1;808;9;;;;;;;;;10,4;1;;;758;9;60;1;1248;9;96;1;2154;9;0;9;543;9;17,8;9;;;77;1;75;9;949;9;;;;;8;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,8;9;3,1;9;;;;;;;;;0;9;0;9
69029001;20230610;0,0;1;0;9;16,6;1;317;9;27,1;1;1542;9;21,5;1;21,85;1;14,6;9;15,5;9;0;9;10,5;1;21,9;1;1012,3;1;1010,8;1;1,9;1;11,0;1;260;1;1233;9;7,4;1;280;1;1238;9;;;;;;;;;10,4;1;;;1233;9;48;1;1542;9;97;1;415;9;0;9;640;9;18,8;9;;;75;1;357;9;2215;9;;;;;39;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;4,8;9;4,9;9;;;;;;;;;0;9;0;9
69029001;20230611;1,2;1;163;9;16,8;1;422;9;28,7;1;1356;9;21,1;1;22,75;1;14,4;9;15,5;9;0;9;11,9;1;22,8;1;1013,3;1;1011,2;1;2,2;1;9,9;1;60;1;1408;9;6,1;1;360;1;1635;9;;;;;;;;;9,3;1;;;1646;9;46;1;1400;9;96;1;432;9;0;9;585;9;18,4;9;;;76;1;251;9;1916;9;;;;;27;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;0;9;;;5,0;9;5,2;9;;;;;;;;;0;9;0;9
69029001;20230612;0,4;1;108;9;15,8;1;402;9;29,2;1;1430;9;21,9;1;22,50;1;13,4;9;14,4;9;0;9;13,4;1;22,5;1;1011,4;1;1008,5;1;2,5;1;9,0;1;30;1;1434;9;5,7;1;340;1;1612;9;;;;;;;;;8,0;1;;;1550;9;40;1;1435;9;98;1;445;9;12;9;685;9;18,3;9;;;73;1;616;9;2735;9;;;;;66;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;1;9;;;5,8;9;5,9;9;;;;;;;;;0;9;0;9
69029001;20230613;0,4;1;88;9;17,1;1;247;9;27,1;1;1428;9;20,6;1;22,10;1;16,2;9;16,7;9;0;9;10,0;1;22,1;1;1008,6;1;1006,1;1;2,0;1;11,6;1;30;1;1626;9;6,3;1;50;1;1630;9;;;;;;;;;10,9;1;;;1626;9;47;1;1432;9;95;1;532;9;0;9;876;9;18,5;9;;;78;1;173;9;1671;9;;;;;19;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;0;9;;;4,4;9;4,4;9;;;;;;;;;0;9;;
69029001;20230614;0,0;1;0;9;17,0;1;410;9;28,4;1;1614;9;22,1;1;22,70;1;14,8;9;15,9;9;0;9;11,4;1;22,7;1;1011,2;1;1009,1;1;3,2;1;12,6;1;360;1;1411;9;7,9;1;360;1;1501;9;;;;;;;;;12,0;1;;;1411;9;17;1;1505;9;93;1;431;9;463;9;407;9;13,9;9;;;56;1;732;9;2900;9;;;;;79;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;7,2;9;7,3;9;;;;;;;;;0;9;0;9
69029001;20230615;0,0;1;0;9;11,8;1;354;9;29,4;1;1433;9;22,3;1;20,60;1;8,6;9;9,5;9;0;9;17,6;1;20,6;1;1015,8;1;1014,4;1;3,1;1;10,8;1;350;1;1327;9;6,2;1;340;1;1242;9;;;;;;;;;10,4;1;;;1327;9;25;1;1132;9;86;1;354;9;641;9;144;9;11,9;9;;;48;1;804;9;2780;9;;;;;86;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;6,5;9;6,8;9;;;;;;;;;0;9;0;9
69029001;20230616;0,0;1;0;9;14,7;1;141;9;29,8;1;1425;9;22,9;1;22,25;1;10,9;9;12,2;9;0;9;15,1;1;22,3;1;1016,6;1;1015,0;1;2,5;1;10,1;1;360;1;1512;9;5,0;1;350;1;1542;9;;;;;;;;;9,5;1;;;1512;9;21;1;1336;9;81;1;2341;9;545;9;14;9;13,5;9;;;52;1;839;9;2928;9;;;;;90;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;6,7;9;7,0;9;;;;;;;;;0;9;0;9
69029001;20230617;0,0;1;0;9;12,6;1;401;9;31,1;1;1429;9;22,9;1;21,85;1;9,7;9;10,6;9;0;9;18,5;1;21,9;1;1014,3;1;1011,9;1;1,6;1;7,7;1;20;1;1232;9;4,3;1;10;1;1232;9;;;;;;;;;7,3;1;;;1232;9;22;1;1629;9;91;1;415;9;611;9;249;9;12,9;9;;;52;1;878;9;2776;9;;;;;94;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,9;9;6,2;9;;;;;;;;;0;9;0;9
69029001;20230618;0,0;1;0;9;15,5;1;340;9;30,3;1;1611;9;24,1;1;22,90;1;12,9;9;13,9;9;0;9;14,8;1;22,9;1;1012,5;1;1010,1;1;5,2;1;19,1;1;190;1;1446;9;11,8;1;180;1;1454;9;;;;;;;;;17,7;1;;;1322;9;36;1;1209;9;83;1;324;9;167;9;62;9;15,5;9;;;53;1;451;9;1974;9;;;;;48;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;6,6;9;7,1;9;;;;;;;;;0;9;0;9
69029001;20230619;0,0;1;1;9;20,5;1;341;9;32,2;1;1245;9;25,5;1;26,35;1;19,1;9;19,7;9;0;9;11,7;1;26,4;1;1012,9;1;1010,2;1;4,8;1;18,0;1;160;1;1148;9;10,6;1;180;1;1324;9;;;;;;;;;16,9;1;;;1148;9;23;1;1238;9;58;1;2324;9;534;9;0;9;13,5;9;;;43;1;396;9;2341;9;;;;;43;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;9,0;9;9,0;9;;;;;;;;;0;9;0;9
69029001;20230620;0,0;1;0;9;18,7;1;235;9;32,1;1;1130;9;25,9;1;25,40;1;14,9;9;16,5;9;0;9;13,4;1;25,4;1;1012,3;1;1010,4;1;2,8;1;10,7;1;200;1;1153;9;6,4;1;190;1;1156;9;;;;;;;;;10,1;1;;;1153;9;32;1;1031;9;73;1;2118;9;322;9;0;9;16,9;9;;;52;1;406;9;1918;9;;;;;44;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;6,5;9;6,6;9;;;;;;;;;0;9;0;9
69029001;20230621;0,6;1;96;9;19,0;1;245;9;28,6;1;1525;9;23,7;1;23,80;1;17,0;9;17,7;9;0;9;9,6;1;23,8;1;1015,8;1;1013,8;1;2,3;1;11,4;1;310;1;407;9;6,0;1;300;1;408;9;;;;;;;;;10,5;1;;;410;9;53;1;1523;9;94;1;2329;9;0;9;313;9;20,5;9;;;71;1;303;9;1573;9;;;;;33;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;0;9;;;4,4;9;4,5;9;;;;;;;;;0;9;0;9
69029001;20230622;10,3;1;287;9;16,6;1;1442;9;27,1;1;1020;9;19,8;1;21,85;1;14,2;9;15,4;9;0;9;10,5;1;21,9;1;1017,6;1;1013,5;1;2,3;1;13,7;1;150;1;1413;9;7,3;1;150;1;1421;9;;;;;;;;;12,1;1;;;1413;9;52;1;1208;9;96;1;143;9;0;9;1122;9;19,5;9;;;85;1;29;9;720;9;;;;;3;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;2,8;9;2,7;9;;;;;;;;;0;9;;
69029001;20230623;0,0;1;;;14,3;1;338;9;27,6;1;1457;9;21,9;1;20,95;1;12,0;9;12,8;9;0;9;13,3;1;21,0;1;1023,7;1;1022,4;1;4,0;1;12,7;1;350;1;1704;9;7,9;1;350;1;1707;9;;;;;;;;;11,5;1;;;1710;9;30;1;1452;9;99;1;346;9;263;9;448;9;15,8;9;;;63;1;771;9;2751;9;;;;;83;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;5,8;9;6,0;9;;;;;;;;;0;9;0;9
69029001;20230624;0,0;1;0;9;15,2;1;404;9;30,6;1;1414;9;23,7;1;22,90;1;12,9;9;14,1;9;0;9;15,4;1;22,9;1;1019,6;1;1017,0;1;3,8;1;11,5;1;340;1;1045;9;6,5;1;340;1;1035;9;;;;;;;;;9,9;1;;;1034;9;32;1;1241;9;82;1;401;9;530;9;79;9;14,6;9;;;53;1;890;9;3026;9;;;;;96;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;7,3;9;7,2;9;;;;;;;;;0;9;0;9
69029001;20230625;0,0;1;0;9;15,2;1;308;9;34,3;1;1539;9;26,0;1;24,75;1;11,4;9;12,4;9;0;9;19,1;1;24,8;1;1016,5;1;1014,3;1;1,8;1;6,6;1;340;1;1847;9;4,3;1;330;1;1852;9;;;;;;;;;6,1;1;;;1844;9;24;1;1627;9;87;1;310;9;565;9;118;9;15,6;9;;;51;1;890;9;3008;9;;;;;96;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;7,0;9;7,1;9;;;;;;;;;0;9;0;9
69029001;20230626;0,0;1;0;9;18,1;1;301;9;30,7;1;1506;9;25,0;1;24,40;1;15,1;9;16,3;9;0;9;12,6;1;24,4;1;1019,1;1;1017,5;1;4,0;1;12,0;1;330;1;1852;9;7,7;1;340;1;1856;9;;;;;;;;;10,5;1;;;1852;9;38;1;1356;9;86;1;302;9;41;9;183;9;17,2;9;;;56;1;812;9;2740;9;;;;;87;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;;;1;9;;;7,2;9;7,4;9;;;;;;;;;0;9;0;9
69029001;20230627;0,0;1;0;9;17,3;1;319;9;26,8;1;1409;9;21,9;1;22,05;1;15,3;9;16,4;9;0;9;9,5;1;22,1;1;1019,7;1;1017,3;1;5,1;1;12,4;1;360;1;1322;9;7,7;1;340;1;1045;9;;;;;;;;;10,9;1;;;1045;9;32;1;1338;9;65;1;306;9;434;9;0;9;12,4;9;;;49;1;863;9;2696;9;;;;;93;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;7,5;9;7,3;9;;;;;;;;;0;9;0;9
69029001;20230628;0,0;1;0;9;15,9;1;243;9;28,4;1;1434;9;23,0;1;22,15;1;13,4;9;14,7;9;0;9;12,5;1;22,2;1;1016,5;1;1014,7;1;4,4;1;14,1;1;340;1;949;9;7,6;1;340;1;1038;9;;;;;;;;;12,3;1;;;949;9;31;1;1255;9;64;1;241;9;578;9;0;9;12,8;9;;;47;1;819;9;2776;9;;;;;88;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;7,4;9;7,4;9;;;;;;;;;0;9;0;9
69029001;20230629;43,3;1;456;9;15,7;1;339;9;31,8;1;1359;9;23,8;1;23,75;1;12,6;9;13,7;9;0;9;16,1;1;23,8;1;1014,2;1;1011,2;1;2,5;1;22,2;1;160;1;2047;9;12,5;1;170;9;2053;9;;;;;;;;;20,1;1;;;2047;9;31;1;1401;9;96;1;2356;9;464;9;339;9;16,2;9;;;59;1;554;9;2457;9;;;;;60;9;;;;;;;;;0;9;0;9;1;9;;;;;;;0;9;;;0;9;0;9;0;9;;;6,5;9;6,6;9;;;;;;;;;0;9;0;9
69029001;20230630;0,8;1;93;9;16,2;1;446;9;24,1;1;1503;9;19,1;1;20,15;1;15,6;9;15,6;9;0;9;7,9;1;20,2;1;1015,8;1;1014,2;1;3,4;1;12,6;1;320;1;1311;9;8,5;1;320;1;1243;9;;;;;;;;;11,9;1;;;1240;9;38;1;1505;9;97;1;56;9;50;9;640;9;15,1;9;;;70;1;162;9;1374;9;;;;;17;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;4,4;9;4,3;9;;;;;;;;;0;9;;
69029001;20230701;4,0;1;155;9;12,2;1;351;9;24,5;1;1618;9;18,9;1;18,35;1;10,3;9;11,0;9;0;9;12,3;1;18,4;1;1014,3;1;1011,5;1;1,8;1;9,0;1;230;1;934;9;4,1;1;310;1;1744;9;;;;;;;;;7,8;1;;;1740;9;59;1;1511;9;97;1;2101;9;0;9;532;9;16,5;9;;;75;1;178;9;1530;9;;;;;19;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;3,1;9;3,1;9;;;;;;;;;0;9;0;9
69029001;20230702;0,8;1;;;17,1;1;456;9;25,8;1;1606;9;20,8;1;21,45;1;16,9;9;16,7;9;0;9;8,7;1;21,5;1;1015,9;1;1015,0;1;2,2;1;11,3;1;330;1;1233;9;7,2;1;330;1;1237;9;;;;;;;;;10,7;1;;;1233;9;42;1;1604;9;95;1;446;9;0;9;504;9;16,9;9;;;71;1;457;9;2056;9;;;;;49;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;4,7;9;4,7;9;;;;;;;;;0;9;0;9
69029001;20230703;0,0;1;0;9;16,9;1;2242;9;26,1;1;1724;9;21,7;1;21,50;1;14,4;9;15,2;9;0;9;9,2;1;21,5;1;1017,3;1;1015,8;1;2,7;1;8,9;1;320;1;1331;9;5,3;1;320;1;915;9;;;;;;;;;8,1;1;;;1331;9;42;1;1609;9;85;1;3;9;0;9;61;9;14,8;9;;;58;1;329;9;2000;9;;;;;36;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,6;9;5,6;9;;;;;;;;;0;9;0;9
69029001;20230704;0,0;1;;;15,5;1;218;9;29,6;1;1545;9;23,5;1;22,55;1;13,1;9;14,2;9;0;9;14,1;1;22,6;1;1015,3;1;1012,2;1;2,0;1;7,7;1;260;9;2120;9;4,6;1;170;1;1753;9;;;;;;;;;7,3;1;;;2120;9;34;1;1536;9;93;1;229;9;325;9;308;9;15,8;9;;;58;1;682;9;2763;9;;;;;74;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;6,1;9;6,3;9;;;;;;;;;0;9;0;9
69029001;20230705;4,0;1;62;9;18,2;1;409;9;26,4;1;1508;9;20,7;1;22,30;1;14,5;9;16,2;9;0;9;8,2;1;22,3;1;1017,4;1;1015,3;1;2,6;1;11,8;1;330;1;1814;9;8,3;1;320;1;1821;9;;;;;;;;;10,5;1;;;1814;9;41;1;1551;9;96;1;2341;9;0;9;342;9;15,9;9;;;67;1;331;9;2038;9;;;;;36;9;;;;;;;;;0;9;0;9;1;9;;;;;;;;;;;0;9;0;9;0;9;;;5,6;9;5,6;9;;;;;;;;;0;9;0;9
69029001;20230706;0,0;1;0;9;15,1;1;349;9;28,7;1;1648;9;22,2;1;21,90;1;12,7;9;13,2;9;0;9;13,6;1;21,9;1;1016,5;1;1014,2;1;1,5;1;8,0;1;30;1;1737;9;3,5;1;60;1;1451;9;;;;;;;;;7,2;1;;;1737;9;36;1;1642;9;99;1;455;9;275;9;457;9;16,6;9;;;66;1;771;9;2874;9;;;;;83;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;5,6;9;5,7;9;;;;;;;;;0;9;0;9
69029001;20230707;0,0;1;0;9;16,9;1;433;9;32,9;1;1537;9;25,5;1;24,90;1;14,9;9;15,9;9;0;9;16,0;1;24,9;1;1016,0;1;1013,5;1;3,8;1;17,2;1;190;1;1443;9;9,8;1;200;1;1351;9;;;;;;;;;14,6;1;;;1443;9;30;1;1441;9;91;1;439;9;357;9;360;9;17,0;9;;;55;1;566;9;2632;9;;;;;61;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;7,6;9;7,7;9;;;;;;;;;0;9;0;9
69029001;20230708;0,0;1;0;9;22,1;1;531;9;34,6;1;1510;9;28,1;1;28,35;1;20,3;9;21,3;9;0;9;12,5;1;28,4;1;1016,4;1;1015,2;1;2,7;1;11,3;1;130;1;1320;9;6,1;1;190;1;1104;9;;;;;;;;;10,0;1;;;1320;9;30;1;1507;9;72;1;2315;9;473;9;0;9;17,7;9;;;48;1;673;9;2742;9;;;;;73;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;8,6;9;9,0;9;;;;;;;;;0;9;0;9
69029001;20230709;0,0;1;;;21,4;1;125;9;35,7;1;1335;9;29,0;1;28,55;1;17,8;9;19,7;9;0;1;14,3;1;28,6;1;1018,0;1;;;3,1;1;10,9;1;160;1;1337;9;6,9;1;170;1;1206;1;;;;;;;;;;;;;;;33;1;1345;1;78;1;124;1;;;;;19,8;9;;;51;1;746;9;2481;9;;;;;81;9;;;;;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;7,9;9;8,4;9;;;;;;;;;0;9;0;9
